placeDcid,placeName,Date:Monthly_Count_ElectricityConsumer,Value:Monthly_Count_ElectricityConsumer,Source:Monthly_Count_ElectricityConsumer,Date:Monthly_Average_RetailPrice_Electricity,Value:Monthly_Average_RetailPrice_Electricity,Source:Monthly_Average_RetailPrice_Electricity,Date:Monthly_Generation_Electricity_ElectricPower,Value:Monthly_Generation_Electricity_ElectricPower,Source:Monthly_Generation_Electricity_ElectricPower,Date:Monthly_Generation_Electricity_ElectricUtility,Value:Monthly_Generation_Electricity_ElectricUtility,Source:Monthly_Generation_Electricity_ElectricUtility,Date:Count_HeatEvent,Value:Count_HeatEvent,Source:Count_HeatEvent
geoId/34,New Jersey,,,,2005-09,12.15,https://www.eia.gov/opendata/qb.php?category=0,2005-09,5198487840,https://www.eia.gov/opendata/qb.php?category=0,2005-09,142355660,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2005-10,10.48,https://www.eia.gov/opendata/qb.php?category=0,2005-10,4335476740,https://www.eia.gov/opendata/qb.php?category=0,2005-10,85805030,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2005-11,10.18,https://www.eia.gov/opendata/qb.php?category=0,2005-11,4593360110,https://www.eia.gov/opendata/qb.php?category=0,2005-11,97943470,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2005-12,10.86,https://www.eia.gov/opendata/qb.php?category=0,2005-12,5511753800,https://www.eia.gov/opendata/qb.php?category=0,2005-12,135810250,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-01,10.31,https://www.eia.gov/opendata/qb.php?category=0,2006-01,4981957210,https://www.eia.gov/opendata/qb.php?category=0,2006-01,80409400,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-02,10.42,https://www.eia.gov/opendata/qb.php?category=0,2006-02,4476403930,https://www.eia.gov/opendata/qb.php?category=0,2006-02,110861810,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-03,10.53,https://www.eia.gov/opendata/qb.php?category=0,2006-03,4790960450,https://www.eia.gov/opendata/qb.php?category=0,2006-03,97103060,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-04,10.31,https://www.eia.gov/opendata/qb.php?category=0,2006-04,4017495220,https://www.eia.gov/opendata/qb.php?category=0,2006-04,42561900,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-05,10.67,https://www.eia.gov/opendata/qb.php?category=0,2006-05,4590527840,https://www.eia.gov/opendata/qb.php?category=0,2006-05,18060450,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-06,13.17,https://www.eia.gov/opendata/qb.php?category=0,2006-06,5538384320,https://www.eia.gov/opendata/qb.php?category=0,2006-06,102243750,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-07,14.04,https://www.eia.gov/opendata/qb.php?category=0,2006-07,6548411590,https://www.eia.gov/opendata/qb.php?category=0,2006-07,134620830,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-08,14.27,https://www.eia.gov/opendata/qb.php?category=0,2006-08,6367361710,https://www.eia.gov/opendata/qb.php?category=0,2006-08,153018570,https://www.eia.gov/opendata/qb.php?category=0,2006-08,26,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,,,,2006-09,12.79,https://www.eia.gov/opendata/qb.php?category=0,2006-09,4849996340,https://www.eia.gov/opendata/qb.php?category=0,2006-09,80063380,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-10,11.31,https://www.eia.gov/opendata/qb.php?category=0,2006-10,3967549440,https://www.eia.gov/opendata/qb.php?category=0,2006-10,57878190,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-11,11.25,https://www.eia.gov/opendata/qb.php?category=0,2006-11,4624855360,https://www.eia.gov/opendata/qb.php?category=0,2006-11,67738440,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2006-12,11.41,https://www.eia.gov/opendata/qb.php?category=0,2006-12,5010864340,https://www.eia.gov/opendata/qb.php?category=0,2006-12,97951230,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-01,11.26,https://www.eia.gov/opendata/qb.php?category=0,2007-01,4678948200,https://www.eia.gov/opendata/qb.php?category=0,2007-01,-17004410,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-02,11.67,https://www.eia.gov/opendata/qb.php?category=0,2007-02,4703018590,https://www.eia.gov/opendata/qb.php?category=0,2007-02,-9298310,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-03,11.45,https://www.eia.gov/opendata/qb.php?category=0,2007-03,4863286770,https://www.eia.gov/opendata/qb.php?category=0,2007-03,-17508260,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-04,11.36,https://www.eia.gov/opendata/qb.php?category=0,2007-04,3888471480,https://www.eia.gov/opendata/qb.php?category=0,2007-04,-18031940,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-05,11.95,https://www.eia.gov/opendata/qb.php?category=0,2007-05,4458585570,https://www.eia.gov/opendata/qb.php?category=0,2007-05,-22195840,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-06,14.43,https://www.eia.gov/opendata/qb.php?category=0,2007-06,5616302000,https://www.eia.gov/opendata/qb.php?category=0,2007-06,-17348530,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-07,15.09,https://www.eia.gov/opendata/qb.php?category=0,2007-07,6301717170,https://www.eia.gov/opendata/qb.php?category=0,2007-07,-16559290,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-08,15.29,https://www.eia.gov/opendata/qb.php?category=0,2007-08,6681912430,https://www.eia.gov/opendata/qb.php?category=0,2007-08,-12802670,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-09,14.28,https://www.eia.gov/opendata/qb.php?category=0,2007-09,5624150900,https://www.eia.gov/opendata/qb.php?category=0,2007-09,-20330780,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-10,12.56,https://www.eia.gov/opendata/qb.php?category=0,2007-10,4940036360,https://www.eia.gov/opendata/qb.php?category=0,2007-10,-11044360,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-11,12.43,https://www.eia.gov/opendata/qb.php?category=0,2007-11,4645050700,https://www.eia.gov/opendata/qb.php?category=0,2007-11,-17711930,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,,,,2007-12,12.75,https://www.eia.gov/opendata/qb.php?category=0,2007-12,5499154190,https://www.eia.gov/opendata/qb.php?category=0,2007-12,-11463690,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-01,3853106,https://www.eia.gov/opendata/qb.php?category=0,2008-01,12.92,https://www.eia.gov/opendata/qb.php?category=0,2008-01,5496437400,https://www.eia.gov/opendata/qb.php?category=0,2008-01,-11174700,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-02,3920859,https://www.eia.gov/opendata/qb.php?category=0,2008-02,12.95,https://www.eia.gov/opendata/qb.php?category=0,2008-02,5190035320,https://www.eia.gov/opendata/qb.php?category=0,2008-02,-10865990,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-03,3884744,https://www.eia.gov/opendata/qb.php?category=0,2008-03,12.84,https://www.eia.gov/opendata/qb.php?category=0,2008-03,4803374440,https://www.eia.gov/opendata/qb.php?category=0,2008-03,-14454100,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-04,3886838,https://www.eia.gov/opendata/qb.php?category=0,2008-04,12.82,https://www.eia.gov/opendata/qb.php?category=0,2008-04,4260220250.0000005,https://www.eia.gov/opendata/qb.php?category=0,2008-04,-17686760,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-05,3876322,https://www.eia.gov/opendata/qb.php?category=0,2008-05,13.57,https://www.eia.gov/opendata/qb.php?category=0,2008-05,4503367000,https://www.eia.gov/opendata/qb.php?category=0,2008-05,-18986740,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-06,3910505,https://www.eia.gov/opendata/qb.php?category=0,2008-06,16.35,https://www.eia.gov/opendata/qb.php?category=0,2008-06,6252455740,https://www.eia.gov/opendata/qb.php?category=0,2008-06,-19843000,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-07,3885836,https://www.eia.gov/opendata/qb.php?category=0,2008-07,16.81,https://www.eia.gov/opendata/qb.php?category=0,2008-07,6632374650,https://www.eia.gov/opendata/qb.php?category=0,2008-07,-17570580,https://www.eia.gov/opendata/qb.php?category=0,2008-07,1,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2008-08,3909838,https://www.eia.gov/opendata/qb.php?category=0,2008-08,16.42,https://www.eia.gov/opendata/qb.php?category=0,2008-08,6128418440,https://www.eia.gov/opendata/qb.php?category=0,2008-08,-26720520,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-09,3900184,https://www.eia.gov/opendata/qb.php?category=0,2008-09,15.44,https://www.eia.gov/opendata/qb.php?category=0,2008-09,5943850000,https://www.eia.gov/opendata/qb.php?category=0,2008-09,-21150900,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-10,3884281,https://www.eia.gov/opendata/qb.php?category=0,2008-10,13.83,https://www.eia.gov/opendata/qb.php?category=0,2008-10,4378383800,https://www.eia.gov/opendata/qb.php?category=0,2008-10,-13696050,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-11,3905063,https://www.eia.gov/opendata/qb.php?category=0,2008-11,13.58,https://www.eia.gov/opendata/qb.php?category=0,2008-11,4282857369.9999995,https://www.eia.gov/opendata/qb.php?category=0,2008-11,-18402700,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2008-12,3892938,https://www.eia.gov/opendata/qb.php?category=0,2008-12,13.69,https://www.eia.gov/opendata/qb.php?category=0,2008-12,4953724120,https://www.eia.gov/opendata/qb.php?category=0,2008-12,-15755960,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-01,3898224,https://www.eia.gov/opendata/qb.php?category=0,2009-01,14.35,https://www.eia.gov/opendata/qb.php?category=0,2009-01,5576514450,https://www.eia.gov/opendata/qb.php?category=0,2009-01,-11475950,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-02,3900777,https://www.eia.gov/opendata/qb.php?category=0,2009-02,14.27,https://www.eia.gov/opendata/qb.php?category=0,2009-02,4317410970,https://www.eia.gov/opendata/qb.php?category=0,2009-02,-16443780,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-03,3893381,https://www.eia.gov/opendata/qb.php?category=0,2009-03,13.92,https://www.eia.gov/opendata/qb.php?category=0,2009-03,4783993880,https://www.eia.gov/opendata/qb.php?category=0,2009-03,-13196900,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-04,3960464,https://www.eia.gov/opendata/qb.php?category=0,2009-04,13.9,https://www.eia.gov/opendata/qb.php?category=0,2009-04,3850213860,https://www.eia.gov/opendata/qb.php?category=0,2009-04,-17371500,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-05,3775354,https://www.eia.gov/opendata/qb.php?category=0,2009-05,14.04,https://www.eia.gov/opendata/qb.php?category=0,2009-05,4682113660,https://www.eia.gov/opendata/qb.php?category=0,2009-05,-20771050,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-06,3928880,https://www.eia.gov/opendata/qb.php?category=0,2009-06,15.49,https://www.eia.gov/opendata/qb.php?category=0,2009-06,5127988020,https://www.eia.gov/opendata/qb.php?category=0,2009-06,-19923140,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-07,3922388,https://www.eia.gov/opendata/qb.php?category=0,2009-07,15.91,https://www.eia.gov/opendata/qb.php?category=0,2009-07,5557375960,https://www.eia.gov/opendata/qb.php?category=0,2009-07,-16732280,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-08,3942058,https://www.eia.gov/opendata/qb.php?category=0,2009-08,15.57,https://www.eia.gov/opendata/qb.php?category=0,2009-08,6331161730,https://www.eia.gov/opendata/qb.php?category=0,2009-08,-17712760,https://www.eia.gov/opendata/qb.php?category=0,2009-08,3,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2009-09,3960586,https://www.eia.gov/opendata/qb.php?category=0,2009-09,14.93,https://www.eia.gov/opendata/qb.php?category=0,2009-09,5351146430,https://www.eia.gov/opendata/qb.php?category=0,2009-09,-15619240,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-10,3960826,https://www.eia.gov/opendata/qb.php?category=0,2009-10,13.7,https://www.eia.gov/opendata/qb.php?category=0,2009-10,4942126700,https://www.eia.gov/opendata/qb.php?category=0,2009-10,-10481430,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-11,3973392,https://www.eia.gov/opendata/qb.php?category=0,2009-11,13.6,https://www.eia.gov/opendata/qb.php?category=0,2009-11,4629847200,https://www.eia.gov/opendata/qb.php?category=0,2009-11,-12359820,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2009-12,3929092,https://www.eia.gov/opendata/qb.php?category=0,2009-12,13.85,https://www.eia.gov/opendata/qb.php?category=0,2009-12,5561637090,https://www.eia.gov/opendata/qb.php?category=0,2009-12,-14584170,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-01,3942660,https://www.eia.gov/opendata/qb.php?category=0,2010-01,14.25,https://www.eia.gov/opendata/qb.php?category=0,2010-01,5581614190,https://www.eia.gov/opendata/qb.php?category=0,2010-01,-14005130,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-02,3931241,https://www.eia.gov/opendata/qb.php?category=0,2010-02,14.06,https://www.eia.gov/opendata/qb.php?category=0,2010-02,5157557030,https://www.eia.gov/opendata/qb.php?category=0,2010-02,-13206660,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-03,3941578,https://www.eia.gov/opendata/qb.php?category=0,2010-03,13.91,https://www.eia.gov/opendata/qb.php?category=0,2010-03,4852796270,https://www.eia.gov/opendata/qb.php?category=0,2010-03,-10551850,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-04,3951071,https://www.eia.gov/opendata/qb.php?category=0,2010-04,13.69,https://www.eia.gov/opendata/qb.php?category=0,2010-04,4292589200.0000005,https://www.eia.gov/opendata/qb.php?category=0,2010-04,-9897520,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-05,3962358,https://www.eia.gov/opendata/qb.php?category=0,2010-05,14.29,https://www.eia.gov/opendata/qb.php?category=0,2010-05,5434595370,https://www.eia.gov/opendata/qb.php?category=0,2010-05,-20489980,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-06,3941977,https://www.eia.gov/opendata/qb.php?category=0,2010-06,15.66,https://www.eia.gov/opendata/qb.php?category=0,2010-06,6268689170,https://www.eia.gov/opendata/qb.php?category=0,2010-06,-20940240,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-07,3944333,https://www.eia.gov/opendata/qb.php?category=0,2010-07,16,https://www.eia.gov/opendata/qb.php?category=0,2010-07,6646256370,https://www.eia.gov/opendata/qb.php?category=0,2010-07,-20540230,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-08,3943722,https://www.eia.gov/opendata/qb.php?category=0,2010-08,15.78,https://www.eia.gov/opendata/qb.php?category=0,2010-08,6449216880,https://www.eia.gov/opendata/qb.php?category=0,2010-08,-22121930,https://www.eia.gov/opendata/qb.php?category=0,2010-08,8,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2010-09,3961257,https://www.eia.gov/opendata/qb.php?category=0,2010-09,15.21,https://www.eia.gov/opendata/qb.php?category=0,2010-09,5472164670,https://www.eia.gov/opendata/qb.php?category=0,2010-09,-15128570,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-10,3944848,https://www.eia.gov/opendata/qb.php?category=0,2010-10,13.97,https://www.eia.gov/opendata/qb.php?category=0,2010-10,4420842100,https://www.eia.gov/opendata/qb.php?category=0,2010-10,-11326860,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-11,3941925,https://www.eia.gov/opendata/qb.php?category=0,2010-11,13.98,https://www.eia.gov/opendata/qb.php?category=0,2010-11,4380183440,https://www.eia.gov/opendata/qb.php?category=0,2010-11,-8251700,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2010-12,3950902,https://www.eia.gov/opendata/qb.php?category=0,2010-12,14.06,https://www.eia.gov/opendata/qb.php?category=0,2010-12,5583988750,https://www.eia.gov/opendata/qb.php?category=0,2010-12,-19924200,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-01,3964910,https://www.eia.gov/opendata/qb.php?category=0,2011-01,14.34,https://www.eia.gov/opendata/qb.php?category=0,2011-01,5688340780,https://www.eia.gov/opendata/qb.php?category=0,2011-01,-16978620,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-02,3941255,https://www.eia.gov/opendata/qb.php?category=0,2011-02,14.44,https://www.eia.gov/opendata/qb.php?category=0,2011-02,4887989920,https://www.eia.gov/opendata/qb.php?category=0,2011-02,-14014570,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-03,3943909,https://www.eia.gov/opendata/qb.php?category=0,2011-03,14.03,https://www.eia.gov/opendata/qb.php?category=0,2011-03,4946191870,https://www.eia.gov/opendata/qb.php?category=0,2011-03,-16978460,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-04,3939189,https://www.eia.gov/opendata/qb.php?category=0,2011-04,13.87,https://www.eia.gov/opendata/qb.php?category=0,2011-04,4545354050,https://www.eia.gov/opendata/qb.php?category=0,2011-04,-16301659.999999998,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-05,3948647,https://www.eia.gov/opendata/qb.php?category=0,2011-05,14.15,https://www.eia.gov/opendata/qb.php?category=0,2011-05,5119698140,https://www.eia.gov/opendata/qb.php?category=0,2011-05,-14388200,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-06,3942848,https://www.eia.gov/opendata/qb.php?category=0,2011-06,14.81,https://www.eia.gov/opendata/qb.php?category=0,2011-06,5698339970,https://www.eia.gov/opendata/qb.php?category=0,2011-06,-5045300,https://www.eia.gov/opendata/qb.php?category=0,2011-06,17,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2011-07,3962854,https://www.eia.gov/opendata/qb.php?category=0,2011-07,15.05,https://www.eia.gov/opendata/qb.php?category=0,2011-07,6460603250,https://www.eia.gov/opendata/qb.php?category=0,2011-07,-21199680,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-08,3951860,https://www.eia.gov/opendata/qb.php?category=0,2011-08,15.2,https://www.eia.gov/opendata/qb.php?category=0,2011-08,5986079700,https://www.eia.gov/opendata/qb.php?category=0,2011-08,-18779720,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-09,3951147,https://www.eia.gov/opendata/qb.php?category=0,2011-09,14.26,https://www.eia.gov/opendata/qb.php?category=0,2011-09,5023987660,https://www.eia.gov/opendata/qb.php?category=0,2011-09,-18321330,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-10,3951063,https://www.eia.gov/opendata/qb.php?category=0,2011-10,13.52,https://www.eia.gov/opendata/qb.php?category=0,2011-10,5039798390,https://www.eia.gov/opendata/qb.php?category=0,2011-10,-3669810,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-11,3964571,https://www.eia.gov/opendata/qb.php?category=0,2011-11,13.57,https://www.eia.gov/opendata/qb.php?category=0,2011-11,4656718800,https://www.eia.gov/opendata/qb.php?category=0,2011-11,-13452200,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2011-12,3958233,https://www.eia.gov/opendata/qb.php?category=0,2011-12,13.53,https://www.eia.gov/opendata/qb.php?category=0,2011-12,5321027920,https://www.eia.gov/opendata/qb.php?category=0,2011-12,-14340460,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-01,3953048,https://www.eia.gov/opendata/qb.php?category=0,2012-01,13.89,https://www.eia.gov/opendata/qb.php?category=0,2012-01,5165884450,https://www.eia.gov/opendata/qb.php?category=0,2012-01,-8560260,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-02,3936349,https://www.eia.gov/opendata/qb.php?category=0,2012-02,13.61,https://www.eia.gov/opendata/qb.php?category=0,2012-02,4949909680,https://www.eia.gov/opendata/qb.php?category=0,2012-02,-4820140,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-03,3949143,https://www.eia.gov/opendata/qb.php?category=0,2012-03,13.22,https://www.eia.gov/opendata/qb.php?category=0,2012-03,5210867570,https://www.eia.gov/opendata/qb.php?category=0,2012-03,-4537120,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-04,3954647,https://www.eia.gov/opendata/qb.php?category=0,2012-04,13.1,https://www.eia.gov/opendata/qb.php?category=0,2012-04,4804457930,https://www.eia.gov/opendata/qb.php?category=0,2012-04,624550,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-05,3942471,https://www.eia.gov/opendata/qb.php?category=0,2012-05,13.44,https://www.eia.gov/opendata/qb.php?category=0,2012-05,5547275470,https://www.eia.gov/opendata/qb.php?category=0,2012-05,-1271550,https://www.eia.gov/opendata/qb.php?category=0,2012-05,2,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2012-06,3943118,https://www.eia.gov/opendata/qb.php?category=0,2012-06,14.15,https://www.eia.gov/opendata/qb.php?category=0,2012-06,5979087040,https://www.eia.gov/opendata/qb.php?category=0,2012-06,-10381390,https://www.eia.gov/opendata/qb.php?category=0,2012-06,32,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2012-07,3966909,https://www.eia.gov/opendata/qb.php?category=0,2012-07,14.58,https://www.eia.gov/opendata/qb.php?category=0,2012-07,7106199460,https://www.eia.gov/opendata/qb.php?category=0,2012-07,-10655750,https://www.eia.gov/opendata/qb.php?category=0,2012-07,43,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2012-08,3956127,https://www.eia.gov/opendata/qb.php?category=0,2012-08,14.27,https://www.eia.gov/opendata/qb.php?category=0,2012-08,6577446780,https://www.eia.gov/opendata/qb.php?category=0,2012-08,-10974750,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-09,3962915,https://www.eia.gov/opendata/qb.php?category=0,2012-09,13.8,https://www.eia.gov/opendata/qb.php?category=0,2012-09,5903236920,https://www.eia.gov/opendata/qb.php?category=0,2012-09,-10131470,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-10,3951943,https://www.eia.gov/opendata/qb.php?category=0,2012-10,12.9,https://www.eia.gov/opendata/qb.php?category=0,2012-10,4700811070,https://www.eia.gov/opendata/qb.php?category=0,2012-10,-6751390,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-11,3956238,https://www.eia.gov/opendata/qb.php?category=0,2012-11,13.22,https://www.eia.gov/opendata/qb.php?category=0,2012-11,3385715320,https://www.eia.gov/opendata/qb.php?category=0,2012-11,-12622670,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2012-12,4022845,https://www.eia.gov/opendata/qb.php?category=0,2012-12,13.11,https://www.eia.gov/opendata/qb.php?category=0,2012-12,4624223640,https://www.eia.gov/opendata/qb.php?category=0,2012-12,-7984060,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2013-01,3893743,https://www.eia.gov/opendata/qb.php?category=0,2013-01,13.15,https://www.eia.gov/opendata/qb.php?category=0,2013-01,5110108200,https://www.eia.gov/opendata/qb.php?category=0,2013-01,-8117880,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2013-02,3944361,https://www.eia.gov/opendata/qb.php?category=0,2013-02,12.97,https://www.eia.gov/opendata/qb.php?category=0,2013-02,4808373630,https://www.eia.gov/opendata/qb.php?category=0,2013-02,-7924130,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2013-03,3981139,https://www.eia.gov/opendata/qb.php?category=0,2013-03,13.04,https://www.eia.gov/opendata/qb.php?category=0,2013-03,5525040590,https://www.eia.gov/opendata/qb.php?category=0,2013-03,-10957420,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2013-04,3956706,https://www.eia.gov/opendata/qb.php?category=0,2013-04,13.09,https://www.eia.gov/opendata/qb.php?category=0,2013-04,4860428220,https://www.eia.gov/opendata/qb.php?category=0,2013-04,-1361950,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2013-05,3957115,https://www.eia.gov/opendata/qb.php?category=0,2013-05,13.42,https://www.eia.gov/opendata/qb.php?category=0,2013-05,4686755630,https://www.eia.gov/opendata/qb.php?category=0,2013-05,-9230980,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2013-06,3953250,https://www.eia.gov/opendata/qb.php?category=0,2013-06,14.43,https://www.eia.gov/opendata/qb.php?category=0,2013-06,5499769320,https://www.eia.gov/opendata/qb.php?category=0,2013-06,-16353050,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2013-07,3963318,https://www.eia.gov/opendata/qb.php?category=0,2013-07,14.85,https://www.eia.gov/opendata/qb.php?category=0,2013-07,6842084610,https://www.eia.gov/opendata/qb.php?category=0,2013-07,-12296610,https://www.eia.gov/opendata/qb.php?category=0,2013-07,36,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2013-08,3947081,https://www.eia.gov/opendata/qb.php?category=0,2013-08,14.61,https://www.eia.gov/opendata/qb.php?category=0,2013-08,5972430620,https://www.eia.gov/opendata/qb.php?category=0,2013-08,-13740590,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/34,New Jersey,2013-09,3967607,https://www.eia.gov/opendata/qb.php?category=0,2013-09,14.21,https://www.eia.gov/opendata/qb.php?category=0,2013-09,5510449390,https://www.eia.gov/opendata/qb.php?category=0,2013-09,-12461600,https://www.eia.gov/opendata/qb.php?category=0,2013-09,13,https://www.ncdc.noaa.gov/
geoId/34,New Jersey,2013-10,3969286,https://www.eia.gov/opendata/qb.php?category=0,2013-10,13.25,https://www.eia.gov/opendata/qb.php?category=0,2013-10,4645521620,https://www.eia.gov/opendata/qb.php?category=0,2013-10,-12204620,https://www.eia.gov/opendata/qb.php?category=0,,,
